x,y_bed
2.318779999999999841e+00,-1.980508989775207722e-03
2.327339999999999964e+00,-1.987899246205999167e-03
2.335910000000000153e+00,-1.997783099393019794e-03
2.344469999999999832e+00,-2.002337918507516440e-03
2.353029999999999955e+00,-2.003922117695432388e-03
2.361590000000000078e+00,-2.002060407066416116e-03
2.370159999999999823e+00,-1.996416172488828765e-03
2.378719999999999946e+00,-1.991025250445673314e-03
2.387280000000000069e+00,-1.984905691918974723e-03
2.395840000000000192e+00,-1.977352845957385235e-03
2.404409999999999936e+00,-1.970520942906178827e-03
2.412970000000000059e+00,-1.966851821479566158e-03
2.421530000000000182e+00,-1.965438294133549889e-03
2.430089999999999861e+00,-1.965614033393994244e-03
2.438660000000000050e+00,-1.973038184637203839e-03
2.447220000000000173e+00,-1.980823358775337176e-03
2.455779999999999852e+00,-2.003450068528758558e-03
2.464339999999999975e+00,-2.010789771510721000e-03
2.472910000000000164e+00,-2.015636182319469755e-03
2.481469999999999843e+00,-2.014492889748839815e-03
2.490029999999999966e+00,-1.994226448612780155e-03
2.498590000000000089e+00,-1.959812525412899398e-03
2.507159999999999833e+00,-1.931162893591917848e-03
2.515719999999999956e+00,-1.916726943046252740e-03
2.524280000000000079e+00,-1.931682456593062291e-03
2.532840000000000202e+00,-1.957204466337622746e-03
2.541409999999999947e+00,-1.971386781241429506e-03
2.549970000000000070e+00,-1.974013260624114460e-03
2.558530000000000193e+00,-1.973420821177794202e-03
2.567089999999999872e+00,-1.975040276013743067e-03
2.575660000000000061e+00,-1.980188923178582971e-03
2.584220000000000184e+00,-1.996159321430690178e-03
2.592779999999999863e+00,-2.014373793770573434e-03
2.601339999999999986e+00,-2.019219513108789880e-03
2.609910000000000174e+00,-2.015967677620622393e-03
2.618469999999999853e+00,-2.006918477722713715e-03
2.627029999999999976e+00,-2.004381739662211212e-03
2.635590000000000099e+00,-2.005764429951440060e-03
2.644159999999999844e+00,-2.005343680814203333e-03
2.652719999999999967e+00,-2.005256896283112364e-03
2.661280000000000090e+00,-2.005766067462930614e-03
2.669840000000000213e+00,-2.005409906496609211e-03
2.678409999999999958e+00,-2.003873088854813463e-03
2.686970000000000081e+00,-2.003882086639289725e-03
2.695530000000000204e+00,-2.003056621971745829e-03
2.704089999999999883e+00,-2.000574073197291733e-03
2.712660000000000071e+00,-2.000621419440367157e-03
2.721220000000000194e+00,-2.001117096306954772e-03
2.729779999999999873e+00,-2.003650967722112562e-03
2.738339999999999996e+00,-2.006378971812637808e-03
2.746910000000000185e+00,-2.011633310978551588e-03
2.755469999999999864e+00,-2.022722595371288963e-03
2.764029999999999987e+00,-2.033788149597788933e-03
2.772590000000000110e+00,-2.057578988398220919e-03
2.781159999999999854e+00,-2.072188532750257953e-03
2.789719999999999978e+00,-2.088658920085809806e-03
2.798280000000000101e+00,-2.097910201120470677e-03
2.806839999999999780e+00,-2.092839976191278404e-03
2.815409999999999968e+00,-2.078381892564117907e-03
2.823970000000000091e+00,-2.061228960427186150e-03
